ID_PUNTO,SITE_NO,REP_NO,VISIT_ID,LON,LAT,OBSERVADOR,OBS_ID,HABITAT,ALT_DOSEL,COB_DOSEL,LOCALIDAD,LOCALIDAD_2,DURACION,FECHA,MES,DIA,ANO,HORA_INICIO,HORA_FIN,NUBES,VIENTO,CIGARRAS,ESPECIE,SP_CHECK,DETECTED,M30,M50,B_MIXTA,NOTAS,Time_1,ELEV,X,Y
ER00,1,ER00CDC44475700,3,-78.143,1.6671,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,700,710,100,0,0,Thraupis episcopus,Thraupis episcopus,1,1,0,,,7:00,31,150233.4894,184544.4675
ER00,1,ER00CDC44475700,3,-78.143,1.6671,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,700,710,100,0,0,Troglodytes aedon,Troglodytes aedon,1,1,0,,,7:00,31,150233.4894,184544.4675
ER00,1,ER00CDC44475700,3,-78.143,1.6671,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,700,710,100,0,0,Myiozetetes cayanensis,Myiozetetes cayanensis,1,1,0,,,7:00,31,150233.4894,184544.4675
ER00,1,ER00CDC44475700,3,-78.143,1.6671,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,700,710,100,0,0,Patagioenas cayennensis,Patagioenas cayennensis,1,1,0,,,7:00,31,150233.4894,184544.4675
ER00,1,ER00CDC44475700,3,-78.143,1.6671,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,700,710,100,0,0,Patagioenas cayennensis,Patagioenas cayennensis,1,1,0,,,7:00,31,150233.4894,184544.4675
ER00,1,ER00CDC44475700,3,-78.143,1.6671,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,700,710,100,0,0,Megaceryle torquata,Megaceryle torquata,1,0,1,,Sobrevolando,7:00,31,150233.4894,184544.4675
ER00,1,ER00CDC44475700,3,-78.143,1.6671,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,700,710,100,0,0,Sporophila corvina,Sporophila corvina,1,1,0,,,7:00,31,150233.4894,184544.4675
ER01,2,ER01CDC44475718,4,-78.1449,1.6657,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,718,728,100,0,0,Ramphastos brevis,Ramphastos brevis,1,0,1,,< 50,7:18,41,150021.588,184389.8278
ER01,2,ER01CDC44475718,4,-78.1449,1.6657,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,718,728,100,0,0,Myiozetetes cayanensis,Myiozetetes cayanensis,1,0,1,,,7:18,41,150021.588,184389.8278
ER01,2,ER01CDC44475718,4,-78.1449,1.6657,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,718,728,100,0,0,Crotophaga ani,Crotophaga ani,1,0,1,,,7:18,41,150021.588,184389.8278
ER01,2,ER01CDC44475718,4,-78.1449,1.6657,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,718,728,100,0,0,Crotophaga ani,Crotophaga ani,1,0,1,,,7:18,41,150021.588,184389.8278
ER01,2,ER01CDC44475718,4,-78.1449,1.6657,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,718,728,100,0,0,Thraupis episcopus,Thraupis episcopus,1,1,0,,,7:18,41,150021.588,184389.8278
ER01,2,ER01CDC44475718,4,-78.1449,1.6657,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,718,728,100,0,0,Amazilia tzacatl,Amazilia tzacatl,1,1,0,,,7:18,41,150021.588,184389.8278
ER01,2,ER01CDC44475718,4,-78.1449,1.6657,CDC,2,Potrero árboles dispersos,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,718,728,100,0,0,Crotophaga ani,Crotophaga ani,1,1,0,,,7:18,41,150021.588,184389.8278
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Saltator grossus,Saltator grossus,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Manacus manacus,Manacus manacus,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Manacus manacus,Manacus manacus,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Thraupis episcopus,Thraupis episcopus,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Thraupis episcopus,Thraupis episcopus,1,1,0,,,7:38,41,149921.0657,184223.94
