ID_PUNTO,SITE_NO,REP_NO,VISIT_ID,LON,LAT,OBSERVADOR,OBS_ID,LOCALIDAD,FECHA,MES,DIA,ANO,SP_CHECK,ELEV,X,Y,METHOD,PERIOD
FLO_H4,42,116688,16,-75.705285,1.508875,CHAP,5,La Murelia,7/19/1912,7,19,1912,Myiarchus ferox,253,421544.4762,166789.1259,Specimen,Historical
FLO_H1,39,116689,10,-75.595919,1.650134,CHAP,5,Florencia,6/26/1912,6,26,1912,Myiarchus ferox,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116690,10,-75.595919,1.650134,CHAP,5,Florencia,6/26/1912,6,26,1912,Myiarchus swainsoni,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116697,9,-75.595919,1.650134,CHAP,5,Florencia,6/25/1912,6,25,1912,Tyrannus melancholicus,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116699,7,-75.595919,1.650134,CHAP,5,Florencia,6/23/1912,6,23,1912,Cryptopipo holochlora,371,433715.2493,182399.8199,Specimen,Historical
FLO_H4,42,116700,13,-75.705285,1.508875,CHAP,5,La Murelia,7/16/1912,7,16,1912,Pipra filicauda,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116701,16,-75.705285,1.508875,CHAP,5,La Murelia,7/19/1912,7,19,1912,Pipra filicauda,253,421544.4762,166789.1259,Specimen,Historical
FLO_H1,39,116702,18,-75.595919,1.650134,CHAP,5,Florencia,7/5/1912,7,5,1912,Pipra filicauda,371,433715.2493,182399.8199,Specimen,Historical
FLO_H4,42,116708,19,-75.705285,1.508875,CHAP,5,La Murelia,7/22/1912,7,22,1912,Lepidothrix coronata,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116709,18,-75.705285,1.508875,CHAP,5,La Murelia,7/21/1912,7,21,1912,Lepidothrix coronata,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116710,20,-75.705285,1.508875,CHAP,5,La Murelia,7/23/1912,7,23,1912,Lepidothrix coronata,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116711,19,-75.705285,1.508875,CHAP,5,La Murelia,7/22/1912,7,22,1912,Lepidothrix coronata,253,421544.4762,166789.1259,Specimen,Historical
FLO_H4,42,116712,14,-75.705285,1.508875,CHAP,5,La Murelia,7/17/1912,7,17,1912,Lepidothrix coronata,253,421544.4762,166789.1259,Specimen,Historical
FLO_H1,39,116713,11,-75.595919,1.650134,CHAP,5,Florencia,6/27/1912,6,27,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116714,17,-75.595919,1.650134,CHAP,5,Florencia,7/3/1912,7,3,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116715,12,-75.595919,1.650134,CHAP,5,Florencia,6/28/1912,6,28,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116716,15,-75.595919,1.650134,CHAP,5,Florencia,7/1/1912,7,1,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116717,12,-75.595919,1.650134,CHAP,5,Florencia,6/28/1912,6,28,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116718,17,-75.595919,1.650134,CHAP,5,Florencia,7/3/1912,7,3,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116719,13,-75.595919,1.650134,CHAP,5,Florencia,6/29/1912,6,29,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116720,10,-75.595919,1.650134,CHAP,5,Florencia,6/26/1912,6,26,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116721,17,-75.595919,1.650134,CHAP,5,Florencia,7/3/1912,7,3,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116722,10,-75.595919,1.650134,CHAP,5,Florencia,6/26/1912,6,26,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116723,10,-75.595919,1.650134,CHAP,5,Florencia,6/26/1912,6,26,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
FLO_H1,39,116724,7,-75.595919,1.650134,CHAP,5,Florencia,6/23/1912,6,23,1912,Lepidothrix coronata,371,433715.2493,182399.8199,Specimen,Historical
