"Species","BARB_H","BARB_M","BARB_EXT","BARB_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Myrmotherula axillaris",2,21,NA,NA,-1.05135127288648,-0.504158297626565,-0.651057040882715,-0.745074615422736,-0.796090421065911,-0.501979448149665,-0.621214810842024,-1.71679982034342,0.837737909463036,-0.220093314249998,-0.0257270468560963,-0.242791701948216,-0.0321877218460026,-0.336071818251859
"Myrmotherula pacifica",0,27,NA,1,-0.884109771548255,-0.486849354459671,-0.603203276384903,-0.752311337887718,-0.962960929494411,-0.378200047342079,-0.88651869943084,-1.60751818755453,1.13752725137902,-0.245639286843582,0.167383958205651,-0.116671311645238,0.00310177694033287,-0.318668878123211
"Myrmotherula surinamensis",5,0,1,NA,-1.03286557904649,-0.492619002181969,-0.651057040882715,-0.774021505282665,-1.04541459248261,-0.415333867584355,-0.795927127717586,-1.77019273901122,1.05463034628431,-0.270052161252554,0.207583030618531,-0.153326599035807,-0.0530155848497574,-0.380876441248182
"Notharchus pectoralis",9,17,NA,NA,0.57330016525505,0.649771246833046,1.38272795027429,-0.0735067706723847,0.132494878777392,-0.440089747745872,0.304113385943359,0.860738797090431,-0.460618415722384,-1.0825255241699,-0.320695260808608,0.553167506453853,-0.0214926421211329,0.378952857684366
"Notharchus tectus",4,0,1,NA,-0.144524123072185,0.0670368268809421,0.593140836060393,-0.445474305372471,-0.45842303930471,-0.662892669199526,0.129401069067797,-0.499259102859891,-0.112012219672538,-0.822971103831612,-0.183594334822872,0.436642105488013,-0.0556992550022616,0.122085738741423
"Nyctidromus albicollis",1,0,1,NA,0.437969336077571,-0.434922524958989,-0.26822692490022,0.699375188587718,1.1612024836778,-0.0935074254846314,0.73765876485679,0.751733093879714,-0.76613955345178,1.11547839042711,-0.959095063450769,-0.198082893296786,0.208345374233132,0.0655854227424636
"Nyctiphrynus rosenbergi",2,0,1,NA,0.357827708572445,-0.561854774849546,-0.172519395904596,0.307144830985681,0.342555401152093,-0.378200047342079,0.582358927634068,0.0297841676571318,-0.519757500986411,0.681996899850564,-0.586646782215012,0.303162782420556,0.206614933559976,0.103983267419352
"Nystalus radiatus",2,0,1,NA,0.478807544583979,0.384367451607335,1.07167848103851,-0.158900095759175,0.0225566614597918,-0.415333867584355,-0.103548686766285,0.572181723299359,0.00622293120468975,-0.883596708180841,-0.327928339710079,0.517308315724731,0.0622516176228529,0.290785707542849
"Ornithion brunneicapillus",0,1,NA,1,-1.15121602925855,-0.833028217797554,-0.746764569878338,-0.855072796890466,-0.980629571563312,-0.662892669199526,-0.763572994962852,-2.11276952016479,1.02779527579802,-0.158090935551144,-0.118159902509298,-0.0536484554942712,-0.0386979251247944,-0.369897697348199
"Pachyramphus cinnamomeus",11,5,NA,NA,-0.355047642174683,-0.4003046386252,0.353872013571334,-0.370212391736656,-0.346521639535009,-0.242042706453735,-0.239436044336167,-0.520626516094966,0.426325882069873,-0.280923431039951,-0.222429930438508,0.218269064556091,-0.372720640139302,0.0207584881727737
"Pachyramphus homochrous",0,2,NA,1,0.106023152599508,-0.250293797845451,0.37779889582024,-0.218241219972029,-0.114866110187209,-0.186341976090321,-0.245906870887113,-0.0444588263585333,0.373390137331937,-0.173977170195568,-0.252259420036407,0.285444631127469,-0.10377817769538,0.164948253447781
"Pachyramphus marginatus",2,0,1,NA,-0.42952427207235,-0.521467240793459,0.186383837828992,-0.504815429585326,-0.52320806022401,-0.316310346938286,-0.168256952275752,-0.84629760486932,0.41363680324636,-0.23622040601477,-0.141019899705685,0.256006721312651,-0.349653976644178,0.0618640672584026
"Pachysylvia decurtata",0,10,NA,1,-1.0148200628715,-0.527236888515757,-0.627130158633809,-0.724811792520786,-0.805906333326411,-0.415333867584355,-0.750631341860958,-1.63869756824568,0.984853765389515,-0.189066730717362,0.00937094401389489,-0.232180721903067,-0.0604144947835981,-0.344774503229365
"Panyptila cayennensis",0,15,NA,1,-0.325754106873984,-0.896494342742833,-0.746764569878338,0.234777606335858,-0.48394441118201,-0.97853014125887,2.85361904701637,-1.54775080158805,-2.60296891934076,0.988532544981544,-0.0932253627925528,0.561026954543246,-0.121818839767922,0.0815484123804341
"Patagioenas cayennensis",0,4,NA,1,1.48136223359382,0.04395823599175,-0.363934453895844,1.12489446952867,0.699854607434294,-0.0130508149597008,0.692362979000163,1.39699396406422,-0.81458156353245,1.17755155080881,-0.198264457570727,0.388138193316561,0.916579524992825,0.0667731489300196
"Patagioenas goodsoni",0,26,NA,1,1.28186049797742,-0.388765343180604,-0.507495747389279,0.667533609741796,0.442677706209193,-0.223475796332597,0.634125540041643,0.672433085393036,-0.610468743700771,1.15959480370112,-0.294228450933529,0.524875240156619,0.844633387634215,0.279023081129393
"Patagioenas speciosa",0,3,NA,1,1.57319685003455,0.04395823599175,-0.316080689398032,1.18857762722052,0.417156334331893,0.00551609516143716,0.782954550713417,1.35889149290388,-0.872975890244296,1.1652338702424,0.0540144327880322,0.610020610715506,0.890753839624449,0.0310290527035021
"Phaenostictus mcleannani",2,13,NA,NA,0.34459578592642,-0.0195078889535287,-0.244300042651314,-0.184952296633111,0.120715784064792,0.531578548593677,-0.692393902902438,0.431422341421183,0.945716040936353,0.35867739230942,0.188264442009926,-0.368324284211272,0.113958744620735,0.270910637155415
"Phaethornis longuemareus",2,0,1,NA,-1.80411282786346,0.268974497161374,-0.938179627869586,-0.860862174862452,-0.790200873709611,-1.2075220327529,2.64655259738608,-2.62680907116747,-2.5030412906943,-0.496684477787498,0.232345865666637,-0.776429381271432,-0.241648058217557,-0.074764347735605
"Phaethornis striigularis",5,13,NA,NA,-1.80411282786346,-0.00219894578663451,-0.890325863371774,-0.918755954582309,-0.798053603518011,-1.21371100279328,2.7047900363446,-2.74423451877754,-2.48651447854271,-0.373289209357463,0.132906601768521,-0.64721090917216,-0.375243727176978,0.0254250041300806
"Phaethornis yaruqui",4,28,NA,NA,-1.35864349582747,1.26135390539664,-0.842472098873962,-0.623497678011034,-0.45645985685261,-1.15182130238949,2.53007771946904,-1.73665312838583,-2.66890450097078,-0.909656776065461,0.402708770945394,-1.08500102328904,0.314186723949294,-0.12112482102085
"Nannopterum brasilianum",0,2,NA,1,2.76109626037693,2.24219401818731,1.38272795027429,2.50131908236829,2.1624255342488,1.55275860525626,0.517650662124601,5.49565985606143,-1.07783903483243,0.605902308321691,0.250935782686861,-0.296506774066336,0.647457913652928,0.0320654734844713
"Philodice mitchellii",3,0,1,NA,-1.77926221225283,-0.365686752291412,-1.10566780361193,-0.967965667344189,-0.986519118919612,-1.21989997283366,2.63361094428418,-3.04520534839592,-2.31064145019669,-0.101384590049728,0.179207074638724,-0.476735744055352,-0.371536562599155,0.0491605470156575
"Piaya cayana",3,1,NA,NA,0.86843073465584,0.465142519719508,0.569213953811487,0.627007963937895,3.9665902077287,0.68011382956278,-0.860635393227053,3.35144550317889,0.454687698870019,0.77270319481148,-2.69296807573958,-1.85880784623191,0.35240976296614,0.656956132558453
"Piculus litae",0,1,NA,1,0.572202589576756,-0.157979434288682,-0.100738749157879,-0.251530143310948,-0.160019306585509,-0.36582210726132,0.452942396615134,-0.172804481536745,-0.300583623024536,0.127873338798831,-0.0281909430545815,0.378854119640988,0.392601425679976,0.497219101924694
"Picumnus olivaceus",1,0,1,NA,-0.847490287597661,-0.775331740574574,-0.603203276384903,-0.726259137013782,-0.992408666275912,-0.700026489441802,-0.575919024985397,-1.88229195957472,0.812986403515553,-0.150341197542752,-0.0668244109885022,0.186024867021787,0.0490304098288932,-0.28520030421931
"Pionus chalcopterus",0,1,NA,1,1.41571921434351,0.563226530998575,2.05268065324365,1.26239219636334,0.00881438429509174,-0.477223567988148,0.433529916962294,2.00509646596233,-0.845081109414789,-0.74687885607374,-0.272542543586068,1.69959428582386,0.0485999415410573,-0.253912239565356
"Pionus menstruus",4,36,NA,NA,1.55088289651252,0.182429781326903,2.02875377099475,1.09884226865474,-0.0402651770074084,-0.464845627907389,0.304113385943359,1.84414205199746,-0.595657311911252,-0.56220467420674,-0.36044064929374,1.89962211995519,0.0068173506026856,-0.0414117693458534
"Pipreola jucunda",1,0,1,NA,0.427406435147436,-0.313759922790729,0.0428225443355568,-0.0952169380673314,-0.37400619386441,-0.0996963955250108,-0.0776653805624982,-0.0792412487597629,0.278578525031182,0.167313991614167,0.121229473136147,0.468154700975819,0.121010572661471,0.208609316448466
"Piranga rubra",0,1,NA,1,-0.0821234379066831,-0.261833093290047,0.545287071562581,-0.153110717787189,-0.112902927735109,-0.254420646534493,0.310584212494306,-0.130886092576678,-0.173037349245404,-0.205475734059807,-0.282378647679646,0.313620665139778,-0.368625395160427,0.158295144802702
"Pittasoma rufopileatum",8,0,1,NA,0.826421822825014,0.545917587831681,0.425652660318052,-0.1487686843082,-0.913881368191911,1.32376671376223,-1.27476829248764,1.09704346758522,1.71123818862701,-0.165239983180195,1.56618771392439,0.110255178635602,-0.227658917438051,0.280688697323174
"Pluvialis dominica",1,0,1,NA,1.16825613982508,0.147811894993115,-0.555349511887091,1.14660463692362,-0.220877962600609,1.00812924170288,2.21947804502359,1.15464204755143,-1.80163263369712,1.69909015242267,1.41357362372642,0.180873350818622,-0.105393966877687,0.286948503067771
"Poliocrania exsul",15,80,NA,NA,-0.153055648889549,-0.157979434288682,-0.26822692490022,-0.530867630459262,-0.58799308114331,0.302586657099643,-1.10652680216303,-0.404942756143628,1.41341431671257,-0.0664165461803493,0.427363321184893,-0.188759276014868,-0.0160426918382666,0.0238341348096032
"Polyerata amabilis",0,6,NA,1,-1.53127544138276,-0.140670491121788,-0.986033392367398,-0.727706481506779,-0.939402740069211,-1.19514409267215,2.57537350532566,-2.65584443458573,-2.35176092280129,-0.154808781600849,0.245143942149039,-0.377322399166768,-0.21945569740038,-0.0472630345637988
"Polyerata rosenbergi",12,18,NA,NA,-1.64517069727536,0.00934034965796156,-0.938179627869586,-0.720469759041796,-0.923697280452411,-1.07755366190494,2.5947859849785,-2.57135405209917,-2.37121411075092,-0.232299601931228,0.337793587730569,-0.53491850848479,-0.325307831426398,-0.0906947716002036
"Psarocolius wagleri",6,5,NA,NA,1.18800646592842,1.9710205752393,1.28702042127866,1.14949932590961,0.827461466820794,0.748192500006952,0.265288426637679,3.0423928761803,-0.653277510213981,-0.619869633844493,0.459348791390129,-0.305802833087555,0.192680764785166,-0.117122478192203
"Pteroglossus torquatus",0,12,NA,1,1.44786885144434,4.6250585274964,4.2778807023919,0.64148140886786,1.5027962303432,0.68630279960316,-0.56944819843445,5.33475375408953,-0.489044053163399,-3.98511013864537,0.205348754132291,-0.576091952782702,-0.1022872041541,0.267952765668362
"Pygochelidon cyanoleuca",0,13,NA,1,-0.914735185709793,-0.873415751853641,-0.603203276384903,-0.1487686843082,-0.55461897945761,-0.836183830330147,1.5012162978685,-1.75875790065605,-1.26645371160983,0.470910850282219,-0.249488814796177,0.186375721167372,-0.321232598979348,-0.204616984192715
"Pyrilia haematotis",1,0,1,NA,1.15564560140216,0.113194008659327,1.0238247165407,0.718190666996671,-0.130571569804009,-0.45865665786701,0.711775458653003,1.00574438615616,-0.846419096469738,-0.153114492492923,-0.110975970139003,1.27789420496337,0.216221040303111,0.087510279928645
"Pyrilia pulchra",4,2,NA,NA,1.16071502413911,0.188199429049201,1.11953224553632,0.721085355982665,-0.177687948654409,-0.390577987422837,0.782954550713417,1.07618727281611,-0.902069756735961,-0.213736734978318,-0.0114096060936576,1.28409090308424,0.134485010928979,0.109696236343999
"Pyrrhura melanura",3,0,1,NA,0.588501623642128,-0.186827672900172,1.04775159878961,0.369380644184528,0.713596884598994,-0.638136789038009,1.06120009240413,0.743585843522789,-1.18462631886866,-0.0896487380646591,-1.04043395729878,0.684450288857998,-0.114748806313588,0.364039050163641
"Querula purpurata",8,44,NA,NA,0.907527556834381,0.292053088050566,1.52628924376772,1.09450023517575,0.796050547587194,0.042649915403713,-0.440031667415515,2.1003962289057,0.118824917910113,-0.236100513629171,-0.770352953799651,0.671834306403321,-0.113631996368436,-0.313710598763522
"Ramphastos ambiguus",4,18,NA,NA,2.27399606023585,7.57334851359071,7.67549798173655,1.75593666847512,1.6716299212238,1.67034903602347,-0.92534365873652,9.13502860214046,-0.785230130625485,-6.58804897976611,1.17650723930976,-0.287582103290722,-0.940993503773376,-0.176824556749477
"Ramphastos brevis",0,25,NA,1,1.92646375398784,5.92322926501347,6.40737322254453,1.35502224391511,1.2397297817618,1.28044392347957,-0.653568943596757,7.32028450537829,-0.655484745759599,-5.3393084558016,0.901074214982426,0.0305743896087179,-0.885317641684314,-0.0180004588153047
"Ramphocelus flammigerus",6,54,NA,NA,0.0131941463320667,-0.279142036456941,0.473506424815863,-0.239951387366976,-0.110939745283009,0.085972705686368,-0.595331504638237,0.0988944008005292,0.783273461806177,-0.169459130299332,-0.179851316953317,0.165912652873305,-0.308129663245767,0.123631319555038
"Rhynchocyclus pacificus",2,5,NA,NA,-0.197216248526114,-0.250293797845451,0.736702129553828,-0.347054879848713,-0.213025232792209,-0.310121376897907,-0.562977371883503,-0.181573422930874,0.643509475118644,-0.59396459523551,-0.413062785567476,0.348757445908258,-0.326302836266926,0.0245631164745415
"Rhynchortyx cinctus",2,2,NA,NA,1.16071502413911,-0.475310059015075,0.425652660318052,0.110305979938164,-0.61744081792481,0.494444728351401,0.763542071060577,0.531604502329524,-0.259659219854371,0.637807003010552,0.777372834556843,0.993205516152041,-0.308590484724276,0.75298887866599
"Rhytipterna holerythra",0,1,NA,1,0.0957952527897667,-0.059895423009615,0.234237602326804,0.00754452093541624,0.305254934562193,-0.000672874878941999,-0.511210759475929,0.377693737275537,0.539287394263285,-0.0180773579673037,-0.410865917671033,-0.102898426965112,0.0144753623062432,-0.00386211121225052
"Riparia riparia",0,3,NA,1,-0.710505745032612,-0.827258570075256,-0.579276394135997,-0.0112709574735375,-0.58602989869121,-0.811427950168629,1.85064093161963,-1.61370459580865,-1.60593720725284,0.583207551270072,-0.116589402801081,0.321016703834022,-0.29677457069822,-0.13491617301756
"Rupornis magnirostris",0,10,NA,1,1.60337219757413,0.153581542715413,1.0238247165407,1.71251633368523,1.6107712652087,2.34494677042481,0.232934293882945,3.89278353031631,0.0892989513408137,1.75107158431475,0.26179591770923,-0.358574780870034,-0.992992550099396,0.353594167878447
"Saltator atripennis",1,0,1,NA,0.400336562099186,-0.129131195677192,0.736702129553828,-0.00113954602256235,0.430898611496593,0.0364609453633336,-0.750631341860958,0.775324223811456,0.771935292140482,-0.185650523525828,-0.600877414729136,0.196145914862248,-0.0889321049297228,0.182703691436878
"Saltator grossus",10,4,NA,NA,0.234658532935169,-0.13490084339949,0.999897834291794,-0.093769593574335,0.203169447052993,0.00551609516143716,-0.375323401906048,0.59594214285046,0.458939211135008,-0.380042617365595,-0.464703510184872,0.334870924117513,-0.397439383773625,0.241701671823702
"Saltator maximus",5,14,NA,NA,0.290823177057127,-0.175288377455576,0.664921482807111,-0.093769593574335,0.232617183834493,0.104539615807506,-0.485327453272142,0.555195840749811,0.60365954913079,-0.137176012035587,-0.382544702350873,0.186537877361404,-0.236222455188991,0.246545848371216
"Sapayoa aenigma",5,5,NA,NA,-0.336606930135667,-0.4003046386252,0.37779889582024,-0.32389736796077,-0.305294808040909,-0.563869148553458,-0.349440095702261,-0.608490412918814,0.407139285051564,-0.425847046050622,-0.473082128082882,0.361616698755316,-0.153458251130124,-0.0991949782692745
"Sayornis nigricans",1,0,1,NA,-0.421330939587605,-0.325299218235325,-0.0528849846600667,-0.235609353887987,0.00292483693879177,-0.384389017382458,-0.155315299173859,-0.533471832061857,0.22608085101876,-0.0607769855443321,-0.477645932491566,-0.100087447564933,-0.0624602863533466,-0.108545178470224
"Schiffornis veraepacis",2,0,1,NA,-0.0317476976418051,-0.146440138844086,-0.196446278153502,-0.221135908958022,-0.134497934708209,-0.155397125888424,-0.414148361211728,-0.263005542818632,0.52181254660275,0.0204195917161922,-0.110064135095084,-0.0652924274103565,0.187853246306678,-0.00492010406268045
"Setophaga petechia",2,12,NA,NA,-0.876642953776505,-0.694556672462401,-0.651057040882715,-0.613366266560059,-0.662594014323111,-0.223475796332597,-0.0517820743587111,-1.50476389334203,0.415443389414377,0.218907532863527,0.0781695535157524,-0.222729432224199,-0.283461086382603,-0.0991661872132819
"Setophaga ruticilla",1,0,1,NA,-1.04205206574675,-0.659938786128612,-0.507495747389279,-0.587314065686123,-0.48001804627781,-0.409144897543975,0.0129261911507562,-1.51709786243651,0.256607135647717,0.0617148331155645,-0.213004764129813,-0.271895371919019,-0.322345504190309,-0.18296618214708
"Sipia berlepschi",19,13,NA,NA,-0.179242065201984,-0.129131195677192,-0.244300042651314,-0.554025142347205,-0.650814919610511,0.123106525928644,-1.04828936320451,-0.530494437033965,1.30720956410769,-0.191223769328934,0.376081747578506,-0.101642223458514,0.0597461742033764,-0.0108076792680705
"Sipia palliata",1,0,1,NA,-0.197216248526114,-0.19259732062247,-0.363934453895844,-0.51928887451529,-0.61547763547271,0.191185196372816,-0.912402005634627,-0.554258668499357,1.20995155762624,-0.021415561848047,0.407075288615823,-0.168768337750777,0.0265099241985134,0.00620740485644733
"Spizaetus ornatus",0,1,NA,1,2.73502975285629,0.886326803447266,1.47843547926991,3.62445840893354,4.17076118274711,4.34398409346732,-0.465914973619302,7.93659961762685,0.535425370355603,3.22209050610325,-0.278937341867204,-1.6308168888582,-1.22679458190575,0.0722313098435864
"Spizaetus tyrannus",0,2,NA,1,2.60385839600884,1.0709555305608,1.4305817147721,4.07892457973442,5.05223010374001,3.5146621080565,-0.420619187762675,8.12604703942015,-0.0120024641365726,3.07836950754444,-1.42944284565996,-1.79225140236604,-0.634214919114501,-0.395197190279655
"Sporophila corvina",7,25,NA,NA,-0.847490287597661,-0.752253149685381,-0.196446278153502,-0.721917103534793,-0.67437310903571,-0.390577987422837,-0.427090014313622,-1.44124337960268,0.731686148412463,-0.157997071442229,-0.176727484003805,0.0467497992839109,-0.360376840226511,-0.0813865916006459
"Sporophila funerea",3,18,NA,NA,-0.692811341151788,-0.642629842961718,0.186383837828992,-0.688628180195874,-0.55658216190971,-0.384389017382458,-0.582389851536343,-1.10128179723918,0.828701046896581,-0.385680726171523,-0.300191458523309,0.174081205185836,-0.410827821978028,-0.0262190290720954
"Sporophila nigricollis",7,11,NA,NA,-0.922588891985224,-0.84456751324215,-0.26822692490022,-0.726259137013782,-0.66848356167941,-0.607191938836113,-0.627685637392971,-1.61924125172025,0.862087977010529,-0.208047789775152,-0.376299306317985,0.105603968729179,-0.220130221834738,-0.208023708388714
"Stelgidopteryx ruficollis",6,4,NA,NA,-0.530724492884075,-0.706095967906997,-0.38786133614475,0.0234653103583773,-0.51535533041561,-0.780483099966733,1.76004935990637,-1.34481635325569,-1.55304529757575,0.467862998636635,-0.132134497614536,0.393364989742272,-0.257752916343523,-0.0746838978458148
"Stilpnia cyanicollis",0,2,NA,1,-0.489500538009386,-0.659938786128612,-0.38786133614475,-0.527972941473269,-0.59977217585591,-0.384389017382458,-0.161786125724806,-1.2161158100853,0.437110600167844,0.0874325179307817,-0.0686640290302982,0.116332500119055,-0.0847007917553324,-0.010643276531218
"Stilpnia larvata",6,27,NA,NA,-0.366331362372109,-0.688787024740103,-0.363934453895844,-0.481657917697383,-0.60762490566431,-0.334877257059424,-0.194140258479539,-1.11541514751155,0.482369941475335,0.148230394988164,-0.0334967878759556,0.194339595613633,-0.0664397627266424,0.0192009756932059
"Streptoprocne zonaris",0,17,NA,1,0.746135191246026,-0.538776183960353,-0.196446278153502,1.59093939627353,-0.193393408271209,-0.0749405153634937,2.67243590358986,0.500251837811042,-2.53686272931998,1.60934001391954,0.390850872339488,0.971132440335177,-0.186649521073616,-0.300467610211841
"Synallaxis brachyura",6,0,1,NA,-0.433654396045257,-0.42915287723669,-0.651057040882715,-0.646655189898978,-0.00689107532170826,-0.143019185807666,-0.763572994962852,-0.816201417956532,0.980321676419168,0.16844872959664,-0.327101547032589,-0.509027587434037,0.185191823309143,0.0906459304608218
"Tachyphonus delatrii",11,69,NA,NA,-0.446181555198235,-0.492619002181969,-0.292153807149126,-0.451263683344457,-0.372043011412309,-0.272987556655631,-0.56944819843445,-0.866678968589847,0.764062612339349,-0.00459351702473339,-0.18867977137641,-0.0455940037503108,-0.0196278137678888,-0.0969175210382097
"Tachyphonus rufus",0,3,NA,1,0.044683133203589,-0.290681331901537,-0.00503122016225508,-0.283371722156869,0.00292483693879177,-0.0935074254846314,-0.53062323912877,-0.13253560562482,0.67657468724597,0.0319659419751904,-0.276824563208805,-0.0020524949979284,0.0662915151267116,0.134709735181021
"Tangara florida",8,0,1,NA,-0.393332340745215,-0.613781604350228,-0.435715100642562,-0.540999041910237,-0.801979968422211,-0.45246768782663,0.00645536459980937,-1.32159182301977,0.281312319744785,0.0593610316549145,0.114428837888615,0.257084039417155,0.000206126876155316,0.0224637653398795
"Tangara johannae",0,2,NA,1,-0.366331362372109,-0.642629842961718,-0.316080689398032,-0.493236673641354,-0.58602989869121,-0.409144897543975,-0.0129571150530309,-1.13179166201057,0.284182618344033,0.091772306834117,-0.0629402094954363,0.212191059229598,-0.0670378028630935,0.0604406101451312
"Tangara lavinia",1,0,1,NA,-0.228154253277111,-0.561854774849546,-0.459641982891467,-0.477315884218393,-0.63903582489791,-0.489601508068906,-0.0323695947058711,-1.14743597704103,0.267348257882974,0.102581848270809,0.00545267599249913,0.2529699113858,0.16159972093112,0.058329494333501
"Taraba major",11,4,NA,NA,0.456107402173104,0.147811894993115,0.210310720077898,-0.17337354068914,0.077525770118592,0.624413099199367,-1.24241415973291,0.798742874689423,1.43442901259411,-0.0142972140387524,0.190266229613071,-0.219121711625583,0.0399245874581104,0.207663605331274
"Terenotriccus erythrurus",0,8,NA,1,-1.11985117241325,-0.850337160964448,-0.627130158633809,-0.795731672677611,-0.764679501832311,-0.54530223843232,-0.53062323912877,-1.90120231017947,0.821577652881202,-0.0530865904227153,-0.208240743697832,-0.127613199101565,-0.196566270300198,-0.260322333951193
"Thalurania colombica",10,2,NA,NA,-1.49682060492247,-0.19259732062247,-0.91425274562068,-0.727706481506779,-0.862838624437311,-1.2075220327529,2.83420656736353,-2.62968594100329,-2.58688059951669,-0.103319581043896,0.185671810590202,-0.341467205750602,-0.299782782902946,0.0617038575546881
"Thamnistes anabatinus",1,0,1,NA,-0.34025935105248,-0.0252775366758266,-0.00503122016225508,-0.491789329148358,-0.44860712704421,-0.223475796332597,-0.53062323912877,-0.579825814684527,0.660272946893479,-0.419462444195635,0.0417158057227987,-0.069647106379093,0.00255101157638996,-0.0415693978274493
"Thamnophilus atrinucha",12,88,NA,NA,-0.240891962750488,-0.250293797845451,-0.172519395904596,-0.501920740599333,-0.41130666045431,-0.112074335605769,-0.983581097695041,-0.563324447080781,1.15842819959114,-0.198028530072227,-0.0192494133313423,-0.0634505981626489,0.0929064028726993,-0.0498464858365831
"Thraupis episcopus",2,33,NA,NA,0.0577879416782824,-0.55031547940495,0.0667494265844628,-0.221135908958022,-0.256215246738409,-0.0811294854038728,-0.103548686766285,-0.316823397450681,0.362576777102825,0.205873886967289,-0.11203122971356,0.295450362229029,-0.170821836186502,0.185841202028044
"Thraupis palmarum",0,12,NA,1,0.139800406651322,-0.504158297626565,-0.0528849846600667,-0.145873995322207,-0.130571569804009,-0.180153006049942,-0.161786125724806,-0.257996662487797,0.347799567180623,0.253912765979175,-0.228549463504083,0.262128756492533,0.0365068758090942,0.136099189643581
"Threnetes ruckeri",4,13,NA,NA,-1.3872459798599,0.557456883276277,-0.746764569878338,-0.665470668307931,-0.800016785970111,-1.13325439226835,2.43301532120483,-2.11777703649524,-2.38117485180035,-0.624454849284541,0.386945523136484,-0.595324541884961,-0.0209559330709192,-0.0913976515447936
"Thripadectes virgaticeps",1,0,1,NA,0.536213590905531,0.245895906272182,-0.124665631406785,-0.0648227037144061,0.299365387205893,0.308775627140023,-0.718277209106225,0.688234092666719,0.798188621441385,0.14554921147262,0.00810875072283483,-0.309309557499923,0.400609872559433,0.221345092662719
"Tinamus major",0,3,NA,1,2.61809717530699,0.851708917113477,-0.220373160402408,2.00343257677752,0.120715784064792,2.52442690159581,-0.226494391234273,3.73697363120295,0.558745715428954,2.01891202030775,2.14415390367872,0.112328517035838,0.352801347786977,0.0256520376558135
"Tityra semifasciata",1,0,1,NA,0.677647090666417,0.245895906272182,1.0238247165407,0.259382462716798,-0.105050197926709,0.123106525928644,0.0258678442526496,0.984285225360939,0.0189776708385894,-0.346061317396456,0.111834883772216,0.603960563242555,-0.208733373951688,0.181339335245689
"Todirostrum cinereum",5,3,NA,NA,-1.24181641471807,-0.515697593071161,-0.316080689398032,-0.86954624182043,-0.849096347272611,-0.27917652669601,-0.60827315774013,-1.65794016484577,0.922219487480436,-0.381235024091165,0.0579412246665958,-0.293786807780299,-0.462846232993521,-0.252759242468139
"Todirostrum nigriceps",0,1,NA,1,-1.2181308660139,-0.538776183960353,-0.292153807149126,-0.936124088498267,-1.04541459248261,-0.520546358270803,-0.517681586026876,-1.89311245943423,0.803375398252746,-0.527174979841227,0.0668935198069019,-0.074382078050251,-0.359177714117443,-0.253217605315237
"Tolmomyias assimilis",0,2,NA,1,-0.489500538009386,-0.452231468125883,-0.100738749157879,-0.571393276263162,-0.52517124267611,-0.378200047342079,-0.55003571878161,-0.979553011437118,0.742388048202536,-0.25366105417222,-0.158809766475736,0.08706062838062,-0.0857022139561918,-0.0574210075339609
"Tringa flavipes",1,0,1,NA,0.660246114887625,1.01902870106012,-0.770691452127244,0.723980044968657,-0.224804327504809,1.60845933561967,1.83769927851773,1.28086342435973,-1.36562062576517,1.23235311728214,2.02790506127167,-0.895496994235123,-0.239762357041993,0.294080869123092
"Tringa solitaria",1,0,1,NA,0.303454734016372,0.517069349220191,-0.818545216625056,0.347670476789581,-0.45449667440051,0.370665327543816,1.63710365543839,0.0600583535210204,-1.37777538065891,0.732821227897738,1.18233669974726,-0.331273562700782,0.187963287267193,0.11348210649325
"Troglodytes aedon",0,18,NA,1,-0.826338890427876,-0.452231468125883,-0.746764569878338,-0.740732581943746,-0.705784028269311,-0.217286826292217,-0.744160515310012,-1.43721641861942,1.02802939518967,-0.03417032515519,0.134270730575718,-0.35927900834242,0.0143400485559636,-0.190166813688768
"Trogon chionurus",7,30,NA,NA,0.771042135659193,0.0208796451025578,1.14345912778523,0.472142103187275,1.3339625394626,-0.539113268391941,0.705304632102056,1.34892231421377,-0.960047607893956,-0.0952566897500564,-1.43553568310961,0.380847736152026,0.0620540986323805,0.412656717447297
"Trogon curucui",1,0,1,NA,0.386430192604875,-0.232984854678557,0.640994600558205,0.288329352576727,1.0198533471266,-0.693837519401423,0.75707124450963,0.587400076790659,-0.930959799088724,0.0648049763944088,-1.32778168879271,0.27961997296089,0.0997735915552192,0.276581312061185
"Trogon massena",2,0,1,NA,1.11382114850425,0.25166555399448,1.69377741951006,1.0337117664699,1.5126121426037,-0.396766957463217,0.75707124450963,2.20057416998822,-1.15499274449473,-0.148707768756162,-1.45537625061112,0.663376381190159,-0.0441311934223938,0.213031917449463
"Trogon rufus",10,2,NA,NA,0.383618034003903,-0.221445559233961,0.664921482807111,0.152278970235061,1.0571538137165,-0.650514729118768,0.873546122426672,0.561234203599228,-0.998445854873711,0.0397797132566874,-1.31375894630212,0.211661758364811,0.0376901503751174,0.437045053248068
"Trogon viridis",0,1,NA,1,0.771042135659193,0.0843457700478363,0.952044069793982,0.629902652923888,1.597028988044,-0.582436058674596,0.66000884624543,1.47613320487226,-1.00669217995889,0.0463730478821145,-1.61648708680806,0.196014173604683,0.247096368359639,0.289053506613516
