"Species","FUSA_H","FUSA_M","FUSA_EXT","FUSA_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Campylorhamphus pusillus",1,1,NA,NA,0.168402890683752,1.80370079129266,-0.459641982891467,-0.101006316039317,0.352371313412593,-0.173964036009562,-0.53062323912877,1.36233276100419,-0.690610792151943,-1.08566004866972,0.143321214425257,-1.50968713409348,1.25698121662675,-0.0605215588820275
"Cardellina canadensis",0,2,NA,1,-0.891650887234226,-0.619551252072526,-0.507495747389279,-0.580077343221141,-0.47805486382571,-0.272987556655631,0.0970469363130635,-1.22168334631435,0.166198752936362,-0.0469484175861492,0.0694721168469086,-0.0145346715063252,-0.369039347372768,-0.0929979974111042
"Catamblyrhynchus diadema",0,2,NA,1,-0.6312525399281,-0.769562092852276,-0.316080689398032,-0.54389373089623,-0.142350664516609,-0.149208155848045,-0.776514648064745,-0.613916914015793,0.956275337437938,-0.122451305100529,-0.360638208014186,-0.00731518817892092,-0.269882449725639,-0.131234308817273
"Catharus fuscater",0,1,NA,1,0.0291021700065139,-0.348377809124518,-0.603203276384903,-0.205215119535061,0.0362989386244919,0.599657219037849,-0.485327453272142,0.541316860814081,0.888974602173511,0.437163942845069,0.554939612175592,-0.420033591261155,-0.0807476838140858,0.151170348023682
"Catharus ustulatus",0,10,NA,1,-0.0514980237451451,-0.544545831682651,-0.363934453895844,-0.0865328711093528,-0.171798401298109,0.370665327543816,0.478825702818921,0.233935290616327,0.0498112539279533,0.733256322933309,0.580831543030703,0.133980067968533,-0.364235181646264,0.213455425744097
"Chaetocercus heliodor",1,0,1,NA,-2.11140505080445,-0.440692172681286,-1.15352156810974,-1.046122269966,-1.15927917470441,-1.22608894287404,2.41360284155199,-3.8077975086407,-2.01734346681305,0.00828738113712391,0.305845887220772,-0.315551406586546,-0.686628281864787,-0.0120250073759895
"Chaetocercus mulsant",0,1,NA,1,-1.60527328178102,-0.157979434288682,-1.12959468586083,-0.917308610089313,-1.09253097133301,-1.18895512263177,2.68537755669176,-3.26968708385365,-2.35393833083929,0.131059062020476,0.469539139064149,-0.276512985213068,-0.343387837945626,0.316892947607417
"Chalcothraupis ruficervix",4,0,1,NA,-0.405205312655675,-0.573394070294142,-0.483568865140373,-0.399159281596585,-0.58995626359541,-0.427711807665113,0.0129261911507562,-0.913922362203947,0.108927787169342,0.0273829319295491,0.109906127653194,0.371798956680188,0.181503718686541,0.0192042963626884
"Chlorophanes spiza",4,0,1,NA,-0.405205312655675,-0.452231468125883,-0.38786133614475,-0.496131362627347,-0.56639807417021,-0.291554466776769,0.0193970177017028,-0.800147922704209,0.123073785094795,-0.143774642866828,0.192251647363637,0.257855761775491,0.0252926324304357,0.152873201345289
"Chlorophonia cyanocephala",0,2,NA,1,-0.63664669702983,-0.827258570075256,-0.483568865140373,-0.555472486840201,-0.770569049188611,-0.563869148553458,0.291171732841466,-1.48870139326042,-0.00264595829328668,0.050180038933014,0.0768560391112602,0.558327580857856,-0.0540532118366785,0.0881378614186639
"Chlorornis riefferii",1,7,NA,NA,0.372263875972568,-0.19259732062247,0.138530073331181,0.0625436116692814,0.199243082148792,0.352098417422678,-0.401206708109835,1.31176232272101,0.415802064712757,0.22348640825037,0.0576431518669718,0.174056081067873,-0.0214767791609652,0.135689396160096
"Chlorospingus canigularis",9,3,NA,NA,-0.446181555198235,-0.533006536238055,-0.483568865140373,-0.483105262190379,-0.42112257271481,-0.291554466776769,-0.297673483294687,-0.76333054637565,0.418905235603268,-0.0845677530949744,0.0118818080938532,0.113025481360597,0.0890598700610007,0.0235557457046045
"Chlorospingus flavopectus",3,11,NA,NA,-0.366331362372109,-0.521467240793459,-0.316080689398032,-0.510604807557312,-0.260141611642609,-0.136830215767287,-0.56944819843445,-0.42769286859354,0.685122840891045,-0.19245447437983,-0.100279664317773,0.0524613323044707,-0.0372770408976399,0.077878696616322
"Chrysomus icterocephalus",1,0,1,NA,-0.0415585255633113,-0.215675911511662,-0.244300042651314,-0.245740765338962,-0.161982489037609,0.234507986655471,-0.440031667415515,0.366877512027602,0.533350296617273,-0.0423501618645575,0.31272140235235,-0.0371103295944023,-0.000972315688975267,0.0975591008446288
"Cinclus leucocephalus",1,0,1,NA,0.23122144825319,-0.313759922790729,-0.651057040882715,-0.245740765338962,-0.55069261455341,0.314964597180402,-0.200611085030486,0.0715342986387409,0.549050325593845,0.246773573532437,0.937421297139983,0.140990710512629,0.343022981690525,0.347380433312875
"Cinnycerthia olivascens",2,6,NA,NA,-0.215627094124133,-0.336838513679922,-0.531422629638185,-0.520736219008287,-0.218914780148509,0.104539615807506,-0.970639444593147,-0.161789570313718,1.07158070338678,-0.266153675590644,0.154494775032817,-0.265526467626251,0.178188749689704,0.100096921181827
"Cinnycerthia unirufa",8,17,NA,NA,-0.0743502838844401,-0.284911684179239,-0.555349511887091,-0.419422104498535,-0.107013380378809,0.203563136453574,-0.782985474615692,0.101047807042016,0.935772807258369,-0.0503918704721544,0.227989467595616,-0.3280295118302,0.185493173867566,0.169180091688971
"Cnemathraupis eximia",1,0,1,NA,0.499639720910618,-0.204136616067066,0.234237602326804,0.204383371982933,0.285623110041193,0.413988117826471,-0.394735881558888,1.62001169710029,0.393760665444067,0.354410700353303,0.0372686967762822,0.266853437296117,-0.0168310869934384,0.0898557981443987
"Cnemoscopus rubrirostris",1,0,1,NA,-0.446181555198235,-0.440692172681286,-0.507495747389279,-0.266003588240912,-0.148240211872909,-0.10588536556539,-0.478856626721196,-0.28583887869691,0.528615899700574,0.0998687574341563,-0.0283157206004393,-0.13938624333839,0.0640884740692982,-0.248382760486432
"Coccyzus melacoryphus",1,0,1,NA,0.323542324516078,0.0728064746032402,0.018895662086651,0.198593994010947,1.2200979572408,0.0550278554844715,0.200580161128211,1.77464273963156,-0.351761303099458,0.827488340279025,-0.933280203761863,-0.700515155169849,-0.0241787300108313,0.175703495755867
"Coeligena bonapartei",3,16,NA,NA,-1.2181308660139,0.678619485444536,-0.938179627869586,-0.423764137977525,-0.67437310903571,-1.11468748214721,2.41360284155199,-1.92753176771669,-2.736413890136,-0.0523544637624372,0.405076557978787,-0.644289253264309,0.199578989646352,-0.0413301470753963
"Coeligena coeligena",1,6,NA,NA,-1.1839351767175,0.719007019500622,-0.79461833437615,-0.441132271893482,-0.57228762152651,-1.10849851210684,2.49125276016335,-1.78076525057623,-2.83036715851819,-0.0907635329729183,0.287001584473243,-0.648152435092977,0.0949633660510889,0.0457984325250943
"Coeligena torquata",13,22,NA,NA,-1.19516317279642,0.90363574661416,-0.890325863371774,-0.416527415512543,-0.60958808811641,-1.13944336230873,2.47831110706146,-1.78217281551639,-2.92960790398817,-0.180726053223521,0.382862398173135,-0.776031146858775,0.254917043855767,-0.0194405158860731
"Colaptes rivolii",3,1,NA,NA,0.86843073465584,0.511299701497892,0.640994600558205,0.389643467086478,0.493720449963793,0.0735947656056095,-0.25237769743806,2.3628139305709,-0.379031249750993,-0.0914268222307034,-0.312289748742201,0.278498702664686,0.472670153610618,0.159428314481541
"Colibri cyanotus",0,41,NA,1,-1.29153101247472,-0.00219894578663451,-0.938179627869586,-0.580077343221141,-0.688115386200411,-1.12087645218759,2.42007366810294,-2.36516664291472,-2.32274731555703,0.306074768886768,0.180442399537758,-0.320527062176041,-0.143006491732599,0.129590142094482
"Colinus cristatus",1,0,1,NA,1.07805267271201,-0.533006536238055,0.018895662086651,-0.0271917468964983,-0.41326984290641,0.265452836857367,0.0841052832111701,0.990212477468952,0.316092579902288,0.516720743080839,0.635073551020281,1.04407245516359,0.422312221455116,0.896749378259493
"Conirostrum albifrons",7,1,NA,NA,-0.589428087030185,-0.481079706737373,-0.722837687629432,-0.457053061316443,-0.38774847102911,-0.440089747745872,-0.174727778826699,-1.00912432949036,0.243933639783247,0.0379316025426467,-0.0415701178968947,-0.092218120390241,0.232708892987349,-0.110244222346272
"Conirostrum rufum",2,5,NA,NA,-0.819417601471043,-0.602242308905632,-0.818545216625056,-0.571393276263162,-0.44468076214001,-0.297743436817148,-0.498269106374036,-1.2304051194009,0.660637639980469,-0.0730485111981258,0.0408988461550092,-0.229888265607336,0.0548773033361242,-0.242115250997185
"Conirostrum sitticolor",4,4,NA,NA,-0.759815872667106,-0.55031547940495,-0.79461833437615,-0.516394185529297,-0.42112257271481,-0.36582210726132,-0.239436044336167,-1.18400556022643,0.384225124801289,0.0235981374645002,0.0236913482404648,-0.188252948133412,0.0885317714670865,-0.188284723147936
"Conopias cinchoneti",1,0,1,NA,-0.197216248526114,-0.215675911511662,0.138530073331181,-0.277582344184884,-0.199282955627509,-0.384389017382458,-0.323556789498474,0.0482749664869211,0.0542760735519389,-0.396473535765778,-0.352398980635727,0.371248354089711,0.0964683335138023,-0.0158241347562762
"Contopus fumigatus",9,0,1,NA,-0.370130246884585,-0.204136616067066,0.210310720077898,-0.144426650829211,0.0578939455975919,-0.501979448149665,0.226463467331998,0.0916635032754328,-0.505451205613368,-0.0877137318593468,-0.621363441189685,0.256233416164746,-0.138255082561727,-0.127581041343709
"Cranioleuca curtata",2,1,NA,NA,-0.467531583183834,-0.521467240793459,-0.722837687629432,-0.561261864812187,-0.103087015474609,-0.36582210726132,-0.452973320517409,-0.780959989892438,0.56969017150175,0.0600591542920588,-0.311072585563496,-0.318197122446783,0.221232131938793,0.0689845918769436
"Crotophaga ani",1,0,1,NA,0.926344752045853,0.395906747051931,0.90419030529617,0.599508418570963,2.0328554924102,0.754381470047331,0.0258678442526496,3.89411399287587,-0.282736786631365,0.921591197571189,-1.18084079233176,-0.770998076859984,-0.55424248898537,0.306341924442775
"Cyanocorax yncas",3,6,NA,NA,0.669962605328399,0.338210269828951,0.760629011802734,0.273855907646762,1.2220611396929,0.933861601218331,-1.0741726694083,3.18872505924858,0.778211055738913,0.0112115770465087,-0.493802195532007,-0.528375039630369,-0.403511563435083,0.0830007590534751
"Cyclarhis nigrirostris",1,0,1,NA,-0.01249902175378,-0.296450979623835,-0.196446278153502,-0.374554425215645,-0.283699801067809,-0.0625625752827349,-0.705335556004331,0.0763557898065053,0.668453604153848,-0.300375992831626,0.0500024029700243,0.180792263310426,0.241874994292788,0.151652410153109
"Dacnis venusta",2,0,1,NA,-0.530724492884075,-0.613781604350228,-0.555349511887091,-0.549683108868216,-0.750937224667611,-0.54530223843232,0.122930242516851,-1.32819084407376,0.0408689594347946,-0.0853723794285326,0.14484384645969,0.401302925148891,0.167152675307182,0.102307522947197
"Dendrocolaptes picumnus",1,0,1,NA,0.651393473206537,0.967101871559438,0.521360189313675,0.391090811579475,0.876541028123295,0.302586657099643,-0.433560840864569,2.73705423782214,-0.372593222142462,-0.249298135509432,-0.344950586774284,-0.528833108758125,0.359755294730954,-0.0348893696336193
"Diglossa albilatera",19,14,NA,NA,-0.90696203168755,-0.613781604350228,-0.722837687629432,-0.664023323814935,-0.658667649418911,-0.235853736413355,-0.498269106374036,-1.39831562338716,0.700408326577141,-0.289348666663915,0.233922229179434,-0.0884792900865808,-0.0933335466159754,-0.212463177373789
"Diglossa caerulescens",3,13,NA,NA,-0.61529666904423,-0.382995695458306,-0.818545216625056,-0.49902605161334,-0.44860712704421,-0.229664766372976,-0.452973320517409,-0.940614980949947,0.536593799908495,-0.108480316330734,0.211013964683696,-0.269400061629661,0.230071047661149,-0.157843282133543
"Diglossa cyanea",17,17,NA,NA,-0.489500538009386,-0.331068865957624,-0.674983923131621,-0.419422104498535,-0.275847071259409,-0.0687515453231143,-0.375323401906048,-0.533395884796172,0.490003478998779,-0.00992330761783954,0.198607110273172,-0.307801290511067,0.0919544415804387,-0.088793837731959
"Diglossa humeralis",4,11,NA,NA,-0.687003834776981,-0.567624422571844,-0.91425274562068,-0.509157463064315,-0.350448004439209,-0.0749405153634937,-0.485327453272142,-0.958922211317115,0.755644247027426,0.114703413922188,0.225849117174667,-0.380041689468987,0.0409214118935188,-0.176049526834986
"Doryfera ludovicae",0,13,NA,1,-1.27879330300134,0.799782087612795,-0.79461833437615,-0.65389191236396,-0.831427705203711,-1.10230954206646,2.4006611884501,-2.09889122272117,-2.73996731960559,-0.466358596707034,0.492047192058731,-0.628668471590783,0.0678239009779966,0.165346123940844
"Dryobates dignus",1,0,1,NA,0.112094286855139,-0.157979434288682,0.329945131322428,-0.0865328711093528,-0.311184355397209,-0.204908886211459,-0.0194279416039775,0.483145010163218,-0.191244916980559,-0.254459297139571,-0.015767967836376,0.699064023764079,0.0773017431246956,0.108214975202202
"Dryobates fumigatus",4,3,NA,NA,0.083336738704849,-0.100282957065701,0.186383837828992,-0.108243038504299,-0.299405260684609,-0.347255197140182,-0.284731830192794,0.364520635094653,-0.060812484103926,-0.353723962103461,-0.139798336123126,0.580446447742206,0.337086844724049,0.00465945647097363
"Dubusia taeniata",3,3,NA,NA,0.0999029911569828,-0.0887436616211053,-0.100738749157879,-0.174820885182136,0.287586292493293,0.284019746978505,-0.698864729453385,0.952827080375533,0.653574497698916,-0.0193783735880325,-0.0975487999235319,-0.305049199240187,0.0124281575493102,0.0979225245565667
"Elaenia chiriquensis",1,0,1,NA,-0.564413411266647,-0.631090547517122,-0.435715100642562,-0.436790238414493,-0.295478895780409,-0.446278717786251,-0.23296521778522,-0.837053550878168,0.308644128777503,0.0192223943640937,-0.283145412010797,0.132246862350016,0.0323949910850109,-0.103415279059851
"Elaenia flavogaster",0,1,NA,1,-0.203303637666482,-0.63686019523942,-0.26822692490022,-0.36442301376467,-0.126645204899809,-0.136830215767287,-0.517681586026876,-0.17354966435193,0.66689866540641,0.0788587019312776,-0.221694186463604,0.176240239029552,0.00560188036990614,0.0717341758564261
"Elaenia frantzii",0,6,NA,1,-0.381642506825433,-0.642629842961718,-0.411788218393655,-0.404948659568571,-0.228730692409009,-0.433900777705492,-0.330027616049421,-0.638438970822736,0.399794030555708,0.0716165671106986,-0.338841979999276,0.180117072082125,0.148614279738057,-0.0153728305460657
"Elaenia obscura",3,0,1,NA,-0.231318666531602,-0.458001115848181,-0.483568865140373,-0.25876686577593,0.146237155942092,-0.204908886211459,-0.582389851536343,-0.0175669810710285,0.587688422652368,0.229148979467947,-0.404825476130278,-0.226897131565109,0.223711062338176,-0.0949340921952388
"Ensifera ensifera",1,0,1,NA,-0.805761810875825,4.25003142554703,-0.866398981122868,-0.380343803187631,-0.324926632561909,-1.16419924247025,2.21947804502359,-0.0163068837875439,-4.55111575122793,-2.44665092500002,1.03667883332667,-2.81428589096309,1.74304448639303,-0.00750348264921563
"Eriocnemis vestita",4,11,NA,NA,-1.49682060492247,-0.0829740138988072,-0.986033392367398,-0.637971122940999,-0.686152203748311,-1.08374263194532,2.4006611884501,-2.55904329681901,-2.23758877902551,0.306508818959185,0.171316299903651,-0.420913438077654,-0.321298699794476,0.0370227924966234
"Eubucco bourcierii",0,2,NA,1,0.0999029911569828,-0.181058025177874,-0.0768118669089728,-0.442579616386479,-0.48394441118201,-0.167775065969183,-0.621214810842024,0.00646914218939579,0.49978301991402,-0.550998086081942,0.14468387804332,0.394402725587451,0.362425954429388,0.312285527803082
"Euchrepomis callinota",2,0,1,NA,-1.16196622189195,-0.458001115848181,-0.770691452127244,-0.721917103534793,-0.701857663365111,-0.582436058674596,-0.795927127717586,-1.73605103969408,0.667829346875714,-0.660101268010759,-0.0645358182314821,-0.197589182502149,0.158647817235194,-0.496028327600351
