"Species","HON_H","HON_M","HON_EXT","HON_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Piranga rubra",4,11,NA,NA,-0.0821234379066831,-0.261833093290047,0.545287071562581,-0.153110717787189,-0.112902927735109,-0.254420646534493,0.310584212494306,-0.0476425460955839,-0.315050330121988,0.539287922305724,0.486007476915453,0.108263847655694,-0.288377482277238,0.133832028006092
"Pitangus lictor",0,1,NA,1,-0.182208315068393,-0.0195078889535287,-0.0768118669089728,-0.228372631423004,-0.0559706366242084,-0.297743436817148,-0.465914973619302,-0.300597788263113,0.409528697027365,0.0242371501757274,0.0714784887268101,-0.247154951777928,0.13806923050276,-0.108698453141953
"Pitangus sulphuratus",1,33,NA,NA,0.502053340381823,0.320901326662057,0.952044069793982,0.134910836319104,0.152126703298392,0.135484466009402,-0.407677534660781,1.02642345020057,0.404698066199557,0.377752510514703,0.750637914102545,-0.145339729711067,-0.0387757208497844,0.122740118600388
"Platyrinchus mystaceus",0,1,NA,1,-0.914735185709793,-0.590703013461036,0.306018249073522,-0.69441755816786,-0.923697280452411,-0.483412538028527,-0.621214810842024,-1.31715078409532,0.605709050347484,-0.0190337934483207,0.954254451805143,-0.081411096421723,-0.474037648315588,-0.156110317953767
"Poecilotriccus sylvia",3,6,NA,NA,-1.15121602925855,-0.573394070294142,-0.292153807149126,-0.807310428621583,-0.880507266506211,-0.248231676494114,-0.847693740125159,-1.64453511691893,0.820795460405315,-0.503275441946827,0.424330642120571,-0.183805619252275,-0.422975529398639,-0.204550307994379
"Polioptila plumbea",2,35,NA,NA,-1.22988111492622,-0.642629842961718,-0.818545216625056,-0.810205117607576,-0.48983395853831,-0.45246768782663,-0.782985474615692,-1.86900714483535,0.76728744321384,-0.426733413720414,-0.272765626803658,-0.297012304864384,-0.219754889214682,-0.292203029768783
"Polyerata amabilis",0,1,NA,1,-1.53127544138276,-0.140670491121788,-0.986033392367398,-0.727706481506779,-0.939402740069211,-1.19514409267215,2.57537350532566,-2.32781171687854,-3.09639127240288,0.0192674145176223,-0.293594331281051,-0.150131155149074,-0.222573073675039,0.0403178587454641
"Psittacara wagleri",1,0,1,NA,1.35565802758467,0.320901326662057,2.57907206271958,1.33475942101316,1.5342071495768,-0.27917652669601,1.28120819513632,3.11863222388384,-1.20778074522169,2.54071610607697,0.920436209208392,0.218838858884414,-0.486735034110056,0.0260321918601062
"Pyrocephalus rubinus",1,0,1,NA,-0.61529666904423,-0.538776183960353,-0.172519395904596,-0.40929069304756,-0.38185892367281,-0.427711807665113,-0.129431992970072,-1.01362914287466,0.109725993257066,0.0939975419604928,0.115549847132449,0.0482053055889367,-0.195934577374305,-0.11942353718073
"Ramphocaenus melanurus",0,3,NA,1,-0.914735185709793,0.0324189405471539,-0.79461833437615,-0.758100715859704,-0.697931298460911,-0.112074335605769,-1.05476018975545,-1.38045995313525,0.902538592387106,-0.989222623176396,-0.00757399879879644,-0.543797457816215,0.0983331404649018,-0.201175288945357
"Ramphocelus dimidiatus",1,30,NA,NA,-0.111327172167713,-0.4003046386252,0.114603191082274,-0.381791147680628,-0.112902927735109,-0.130641245726907,-0.543564892230663,-0.368689075067254,0.638101536898707,0.156754538327598,0.205637679166089,0.0227587013214255,-0.0903141393871914,0.11323074538288
"Rupornis magnirostris",0,9,NA,1,1.60337219757413,0.153581542715413,1.0238247165407,1.71251633368523,1.6107712652087,2.34494677042481,0.232934293882945,3.60428337037269,0.0417240778255276,0.285236345189023,-0.739927918771356,1.07696585208843,-0.665957186288138,0.217468222569116
"Saltator coerulescens",0,2,NA,1,0.398957351757853,-0.0829740138988072,0.640994600558205,-0.0271917468964983,0.362187225673093,0.197374166413195,-0.640627290494864,0.705775742082811,0.784460085236458,0.409155852551958,0.307327732607994,-0.0341341042222038,-0.118686765765123,0.181943609114324
"Saltator maximus",0,9,NA,1,0.290823177057127,-0.175288377455576,0.664921482807111,-0.093769593574335,0.232617183834493,0.104539615807506,-0.485327453272142,0.512840084098212,0.618805750582506,0.456413308617577,0.400701242950315,0.0167709198056799,-0.189264938100517,0.196062103102362
"Saltator striatipectus",7,26,NA,NA,0.139800406651322,-0.244524150123153,0.593140836060393,-0.170478851703147,0.203169447052993,0.228319016615092,-0.58886067808729,0.379223931911221,0.744002582332296,0.32911414377734,0.343082148143338,0.00390307232400169,-0.317487170007961,0.194946365358157
"Schiffornis turdina",1,0,1,NA,-0.0172655523927046,-0.388765343180604,-0.292153807149126,-0.151663373294193,-0.183577496010709,-0.0935074254846314,-0.55003571878161,-0.408383289161163,0.585451280792926,-0.106066397245737,-0.0948337602857682,0.210383802430988,0.18885242493424,-0.0625372308883362
"Setophaga castanea",1,6,NA,NA,-0.766211487612605,-0.590703013461036,-0.555349511887091,-0.472973850739404,-0.49964987079881,-0.27917652669601,0.40117578420756,-1.31056951479528,-0.473318352922988,-0.141599171341131,-0.207092263312042,0.200843677416727,-0.2481140745613,0.00184470451644911
