"Species","SAGU_H","SAGU_M","SAGU_EXT","SAGU_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Legatus leucophaius",0,1,NA,1,-0.287239424610136,-0.619551252072526,0.0428225443355568,-0.34850222434171,-0.42897530252321,-0.526735328311182,0.0711636301092767,-0.739895495480685,0.0878688908440513,-0.188974295150317,-0.4488105451046,0.45295620004492,0.00242815165172945,0.0573030168317354
"Lepidocolaptes lacrymiger",9,3,NA,NA,-0.0440312059733946,0.390137099329633,-0.363934453895844,0.0437281332603274,0.356297678316793,-0.248231676494114,-0.0388404212568177,0.255769764201572,-0.192086189137168,-0.0526922997728969,0.0722350262319667,-0.573590877614659,0.410876532696406,-0.137422436891505
"Leptopogon rufipectus",13,1,NA,NA,-0.669843647934301,-0.544545831682651,-0.555349511887091,-0.514946841036301,-0.313147537849309,-0.501979448149665,-0.478856626721196,-1.11395817041542,0.597328021215897,-0.0677396406378495,-0.181598795050123,-0.203726113135695,0.121577015694369,-0.198500932572072
"Leptopogon superciliaris",3,5,NA,NA,-0.772661533977914,-0.544545831682651,-0.507495747389279,-0.549683108868216,-0.332779362370309,-0.489601508068906,-0.407677534660781,-1.16820289230929,0.534215715341323,-0.114255716543195,-0.188010765994498,-0.204212152936299,0.0116057127986897,-0.209072330922234
"Leptotila verreauxi",2,21,NA,NA,1.14488814242642,-0.244524150123153,-0.603203276384903,0.493852270582222,0.491757267511693,0.253074896776609,-0.148844472622912,0.983326220186636,0.384082756825942,0.986167435111141,0.237627502198048,0.148358923546511,0.742622528920414,0.306365482723798
"Lophotriccus pileatus",3,1,NA,NA,-1.10967818915535,-0.60801195662793,-0.603203276384903,-0.776916194268658,-0.741121312407111,-0.526735328311182,-0.562977371883503,-1.66644248365217,0.72011769788699,-0.353319862205428,-0.0195731641875505,-0.176855251365768,-0.086068775481779,-0.311101067594777
"Machetornis rixosa",0,1,NA,1,-0.0692121226890127,-0.0887436616211053,-0.124665631406785,-0.127058516913253,0.00685120184299184,0.383043267624574,-0.414148361211728,0.289257117555549,0.550433805152013,-0.0914192351721371,0.286239355312173,-0.0761054756266992,-0.218395632750275,0.0148016538572102
"Margarornis squamiger",0,1,NA,1,-0.476242896030312,-0.486849354459671,-0.698910805380527,-0.399159281596585,-0.0481179068158086,-0.217286826292217,-0.349440095702261,-0.778572616247962,0.563843701083319,0.256256161864009,0.0187059908023749,-0.326716110880905,0.061512390166174,-0.0817404538536061
"Masius chrysopterus",5,10,NA,NA,-0.785728683088471,-0.775331740574574,-0.555349511887091,-0.630734400476017,-0.686152203748311,-0.409144897543975,-0.750631341860958,-1.38707066058018,0.979802624368876,-0.181062248854627,-0.0733801215056145,0.0391185294082754,0.00724707223773316,-0.24771499981457
"Mecocerculus leucophrys",0,1,NA,1,-0.819417601471043,-0.481079706737373,-0.555349511887091,-0.545341075389226,-0.195356590723309,-0.186341976090321,-0.504739932924982,-0.969138332653175,0.685941316027925,-0.0456132217112382,0.00367138483536456,-0.361644258937016,-0.195914770268747,-0.208553730185463
"Megarynchus pitangua",0,5,NA,1,0.58202401264122,0.574765826443171,1.86126559525241,0.158068348207047,0.171758527819392,-0.272987556655631,-0.0711945540115514,1.59164402767969,-0.508387302753548,-1.5932219771078,-1.01806801831372,0.691587213407567,-0.0781217621120946,0.208283358696965
"Melanerpes formicivorus",4,6,NA,NA,0.680508802839648,0.182429781326903,0.497433307064769,0.538719949865112,0.146237155942092,-0.112074335605769,0.232934293882945,1.09252533091867,-0.424886908399312,-0.166307854392859,-0.255339390106706,0.525282087679484,0.35586212557303,0.0127723227720626
"Milvago chimachima",1,3,NA,NA,1.7234924756208,0.390137099329633,1.23916665678085,2.65329025413292,2.382301968884,1.59608139553892,0.355879998350933,4.74622281618101,-0.544382096081916,1.38414781187132,-0.38635731943534,0.535824887712134,-0.49074937639811,-0.561351394049177
"Mimus gilvus",1,2,NA,NA,0.357827708572445,-0.048356127565019,-0.244300042651314,0.0466228222463203,0.758750080997294,0.581090308916711,-0.103548686766285,0.891930265733427,0.334435696489212,0.50150278624798,0.190457368909097,-0.356109835519551,-0.192392683523805,0.313683556211383
"Mionectes striaticollis",9,16,NA,NA,-0.584358664293232,-0.55031547940495,-0.459641982891467,-0.517841530022294,-0.45842303930471,-0.378200047342079,-0.511210759475929,-1.02719680775735,0.668307353888052,-0.154717180769704,-0.0805724822796004,-0.0389747691755805,0.0633316702429703,-0.143724514294501
"Molothrus bonariensis",2,6,NA,NA,0.186888584523737,-0.232984854678557,0.0906763088333687,0.105963946459175,0.110899871804292,0.116917555888264,0.187638508026318,0.399746796231473,-0.0337855839277779,0.141874459739739,-0.0706040382877906,0.286722195839243,-0.114601767753127,0.122847221227901
"Molothrus oryzivorus",0,2,NA,1,1.30685000772816,0.678619485444536,0.760629011802734,1.02792238849791,1.0571538137165,1.13190864251047,0.485296529369868,2.88437926321106,-0.540844210627433,0.280759210825617,0.309389183115843,0.27943009538868,-0.253154846500069,0.320061488606699
