"Species","SAGU_H","SAGU_M","SAGU_EXT","SAGU_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Myiothlypis coronata",1,14,NA,NA,-0.525823607874485,-0.494952926811099,-0.441388800929702,-0.500577443221125,-0.315544277921977,-0.0637964041013413,-0.647072497541279,-0.703839637298302,0.865898083935076,-0.103779894160434,0.0704343303110823,-0.133040546140719,-0.110259681616643,-0.0995197372483923
"Myiozetetes cayanensis",3,8,NA,NA,-0.17598390822931,-0.540142081206075,-0.183061956672307,-0.274506586298173,-0.122860045333587,-0.20473495388091,-0.582010801245367,-0.316527011598604,0.723710884020487,-0.0135382541566365,-0.27670504787147,0.0863179135341814,0.0697071077856543,-0.0368785251027172
"Myiozetetes similis",0,2,NA,1,-0.117086594073421,-0.370682752224918,-0.159577698103453,-0.233012568255353,-0.166738632952726,-0.253757058152064,-0.516949104949456,-0.237450376948305,0.574977611562961,-0.1268527466472,-0.217115343250452,0.0735444519967465,0.185413762772222,-0.0414220843450019
"Myrmotherula schisticolor",8,0,1,NA,-0.925768963892198,-0.478006993912984,-0.676231386618243,-0.692308423143122,-0.781038859620662,-0.498867579507836,-0.712134193837191,-1.50784649656459,0.811437463484198,-0.396859800775971,0.106091301126984,-0.158783979694287,0.160554438863655,-0.322583072666183
"Nephelomyias pulcher",0,2,NA,1,-0.933679677640004,-0.653114967193513,-0.652747128049389,-0.703755048810107,-0.681835096307828,-0.511123105575625,-0.568998461986185,-1.55949994967543,0.759143107119521,-0.2221766421937,-0.0312156849592375,-0.101384914378513,0.0450070763425272,-0.257405031636345
"Nothocercus bonapartei",0,1,NA,1,2.3797698285311,0.708208308955117,-0.323967508085432,1.55552269221104,-0.340345218750186,2.76110235452393,-0.627553988652506,3.71976787398112,1.14466736336876,0.810171417707216,2.89007655277112,1.01525893789623,0.179890990724896,0.282509626880561
"Nyctidromus albicollis",2,3,NA,NA,0.430463464273838,-0.43846648381738,-0.276998990947723,0.681286656895065,1.11337146671866,-0.100562982304707,0.745247803191233,0.897316579782778,-0.573280813961526,1.3508647728618,-0.528991957808939,-0.118386027944926,0.10422948116346,-0.00314366149263573
"Ochthoeca cinnamomeiventris",6,0,1,NA,-0.757191539743656,-0.596628524199794,-0.323967508085432,-0.544933117680691,-0.391854865085696,-0.308906925457113,-0.419356560505588,-1.00941193108691,0.612646939429752,-0.183286017665872,-0.171882298034542,-0.0297383725224577,-0.188803288080377,-0.178044319952638
"Ocreatus underwoodii",6,23,NA,NA,-1.8044901559612,-0.359385463626174,-0.981526748013347,-0.868300292773014,-0.51013627518946,-1.1790492762701,2.88577761132673,-2.7577598344101,-2.46112871872681,0.426166641725664,0.0587536806783306,-0.390126481107315,-0.592694952343106,0.107327942417588
"Odontorchilus branickii",1,0,1,NA,-0.925768963892198,-0.534493436906703,-0.746684162324806,-0.645091092266809,-0.481519805003066,-0.468228764338365,-0.692615684948418,-1.39673561482624,0.815333162409947,-0.15763046710882,-0.00960757025056348,-0.343919886991033,0.105750816957775,-0.32316876863648
"Ortalis columbiana",7,76,NA,NA,2.12930984288524,0.380586939591546,0.380560248980192,1.75011532854978,3.66405284266596,2.38118104642248,-0.809726738281059,5.43997316377618,0.968228175269348,2.18584903893896,-0.121023341935656,-1.23115990402044,-0.69262948240956,0.303662878119601
"Orthopsittaca manilatus",2,0,1,NA,1.83706993042545,0.369289650992802,2.54111203731477,1.95329293413876,2.60715121044845,-0.192479427813121,1.11609947207793,4.40298708684647,-1.81711628773792,0.44811969261511,-2.54280686744901,0.735363466972591,-0.085033079237992,0.0881992007783646
"Pachyramphus versicolor",0,1,NA,1,-0.563842510781837,-0.641817678594769,-0.230030473810015,-0.55351808693093,-0.498689687114902,-0.46210100130447,-0.243689980506626,-1.04162925172933,0.445351474050442,-0.20824568085199,-0.276553094935633,0.194701456577059,-0.0457641637185024,-0.0233794791518793
"Pachysylvia semibrunnea",2,0,1,NA,-0.795941893016336,-0.449763772416124,-0.511841576636265,-0.587857963931884,-0.52921392198039,-0.357929029728268,-0.76418355087392,-1.11895810676968,0.850335277428247,-0.341240109101647,-0.00336645837600615,-0.190976657324427,0.0545462870544572,-0.294783676184523
"Parkesia noveboracensis",1,0,1,NA,-0.525823607874485,-0.291601732033711,-0.629262869480535,-0.420451063552231,-0.533029451338576,-0.0454131149996584,0.237766572083121,-0.851771563294438,0.0716041273518153,0.0523625317886559,0.508816132118504,-0.0308917766122522,-0.131670035681787,0.0169617343709228
"Patagioenas cayennensis",0,4,NA,1,1.47053896691844,0.0303709930304879,-0.37093602522314,1.10195015015676,0.665046767131809,-0.0209020628640813,0.699704615784095,1.61532148109198,-0.675753567360883,1.25701938329782,0.0932021208164965,0.356301155695188,1.0072264251064,0.218273796014046
"Patagioenas fasciata",1,23,NA,NA,1.82540463653046,0.086857436024207,-0.0421564052591822,1.46108803045841,1.21448299471058,0.169058591186642,0.758260142450416,2.4704804232391,-0.790949877712675,1.49136867608923,-0.188001550284189,0.367260692917188,0.908972171004909,0.240496685814906
"Patagioenas plumbea",0,1,NA,1,1.28359571264212,-0.0487100271607187,-0.441388800929702,1.06617944494743,1.21639075938968,-0.039285351965764,0.686692276524912,1.67221521718037,-0.663086617167203,1.53473105998221,-0.220034206596249,-0.0836180637141018,0.822039654847674,0.180160544537675
"Patagioenas subvinacea",0,5,NA,1,1.21138079788401,-0.291601732033711,-0.558810093773973,0.758551380147213,0.69747876667639,-0.180223901745333,0.647655258747365,1.03381658399944,-0.478740341715202,1.38693159374393,-0.108616983649419,0.206292212356476,0.889279760628893,0.334343201005077
"Penelope montagnii",1,NA,NA,NA,2.32111331749176,0.612181355865794,0.685855610375295,1.9776170136811,3.2996697889592,2.1421982881006,-0.790208229392285,5.60438468764776,0.714253978999093,1.76773345700438,-0.161526038433542,-0.826407578532811,-0.35096883092766,0.163315983024641
"Phaeomyias murina",0,2,NA,1,-0.894929324367323,-0.720898698785976,-0.511841576636265,-0.680861797476137,-0.492966393077624,-0.308906925457113,-0.588516970874959,-1.3066156813274,0.849847653550897,-0.142582676324013,-0.09374939443832,-0.0998082477149287,-0.195809023045317,-0.2009833105206
"Phaethornis syrmatophorus",0,7,NA,1,-1.30645232630415,1.08101883271366,-0.817136938031368,-0.606458730640735,-0.290743337093769,-1.17292151323621,2.26118532688598,-1.5429086974457,-2.60764901102544,-0.535762386696726,0.44288985213088,-1.11545230101764,0.239371382784981,-0.0475134656774702
"Pharomachrus antisianus",0,1,NA,1,1.16141440865052,-0.0374127385619749,0.0987491461539424,1.22500137607685,1.67997757640927,-0.425334423101105,1.01200075800447,1.91350305413641,-1.20565151450706,1.43487110929311,-1.0309927491022,-0.0880763731085779,0.691322410879065,0.0647792709814041
"Pharomachrus auriceps",0,1,NA,1,1.2886490175034,0.132046590419182,1.24947781602779,1.4138706995821,2.20461286315984,-0.321162451524902,0.797297160227963,2.97193106666457,-1.25669903209995,0.8571181277093,-1.85123719093629,0.0963436223414287,0.22626461534922,0.0268148228191881
"Pheugopedius fasciatoventris",0,3,NA,1,-0.233542231634886,-0.212520711842504,-0.511841576636265,-0.516316553513229,-0.485335334361252,-0.0699241671352355,-0.855269925688197,-0.539807701527727,0.959153476555231,-0.332074946427921,0.309753878051105,-0.155025559838001,0.254327619126515,0.00532744306148353
"Pheugopedius mystacalis",2,30,NA,NA,-0.0905762859380682,-0.246412577638735,-0.511841576636265,-0.554948915139303,-0.353699571503837,0.0342478044409675,-0.991899487909612,-0.380176311182789,1.13878451587937,-0.262060314504603,0.290390350293205,-0.210995038147724,0.243918001768198,0.124744924952865
"Phimosus infuscatus",0,2,NA,1,2.14473780967538,5.15369137256081,0.944182454632691,2.3181541272739,0.600182768042648,2.10543170989724,0.660667598006548,6.3431709574284,-2.44901557710105,-2.14827635127436,3.2769801616223,-1.16075886607303,1.10127062480447,-0.499571545142582
"Phyllomyias cinereiceps",0,1,NA,1,-0.933679677640004,-0.766087853180951,-0.77016842089366,-0.577842166473273,-0.605524509144109,-0.572400735914568,-0.126578927173985,-1.64456527186032,0.405048546722564,0.117683796709359,-0.0395883364957907,-0.0366283536661877,0.0202770654900737,-0.247511681256339
