"Species","BARB_H","BARB_M","BARB_EXT","BARB_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Myiophobus fasciatus",0,2,NA,1,-0.902522014006045,-0.58533123560105,-0.253514732378869,-0.632213638391451,-0.450995570137578,-0.443717712202787,-0.386825712357632,-1.33791322671136,0.567287091692726,-0.187728206165838,-0.305144962407596,-0.132820710436777,-0.254749673775437,-0.166374493534424
"Myiornis atricapillus",1,10,NA,NA,-1.31959120112511,-0.692655477289116,-0.558810093773973,-0.984197377651236,-1.177853912872,-0.670444944456876,-0.614541649393323,-2.24387283388186,0.853860704736766,-0.464287464734657,0.0529557308862922,-0.0481945134429728,-0.220751468702732,-0.352151045577171
"Myiothlypis fulvicauda",5,6,NA,NA,-0.593667420456404,-0.545790725505446,-0.394420283791994,-0.57211885363978,-0.536844980696762,-0.0760519301691299,-0.588516970874959,-1.05467194180862,0.880132018639053,0.0219349009528202,0.0496239924465805,-0.154098692335723,-0.184267627019156,-0.0675865966640507
"Myiozetetes cayanensis",1,36,NA,NA,-0.17598390822931,-0.540142081206075,-0.183061956672307,-0.274506586298173,-0.122860045333587,-0.20473495388091,-0.582010801245367,-0.528802862116739,0.745701225344536,0.124867115811702,-0.323942701879211,0.0575749991162286,0.0279262201259448,-0.0258332395867252
"Myiozetetes granadensis",1,1,NA,NA,-0.0828012643792165,-0.34808817502743,-0.112609180965745,-0.238735881088846,-0.210617220571864,-0.364056792762162,-0.529961444208638,-0.495269844923766,0.59823329471307,-0.0715925087600614,-0.276590475994178,0.160394259679988,0.184437059057312,-0.0666159993915141
"Myrmothera dives",5,0,1,NA,0.224372916924387,-0.178628846046273,-0.230030473810015,-0.398988640426634,-0.834456270635265,0.775707131542177,-1.11551671087184,-0.0926727407408926,1.57095143261808,0.0785608494548478,0.952945425993085,-0.0301007508565599,-0.132528844647392,0.157884287260721
"Myrmotherula axillaris",2,21,NA,NA,-1.05412195379311,-0.506250215409843,-0.652747128049389,-0.7466798950613,-0.788669918337034,-0.504995342541731,-0.621047819022914,-1.73445315327555,0.807721704210929,-0.24437773654618,-0.0282376738983872,-0.241014385157547,-0.0270066623493841,-0.332918207057963
"Myrmotherula pacifica",3,27,NA,NA,-0.887412185132182,-0.489304282511727,-0.605778610911681,-0.753834036103165,-0.950829916059936,-0.382440081863845,-0.887800773836153,-1.62634274991678,1.10792771816237,-0.299640797788787,0.159404981963583,-0.124264779198686,0.00923813065514059,-0.313982376727769
"Nannopterum brasilianum",0,2,NA,1,2.7462041687099,2.18250447109118,1.34341485030321,2.46266777631959,2.08633145305607,1.52942198471118,0.524038035785133,5.25668363656419,-1.028018919546,0.607122991683908,0.261529595602675,-0.276601561591974,0.669916169078375,0.0694555421848393
"Notharchus pectoralis",9,17,NA,NA,0.565364018528267,0.623478644464538,1.34341485030321,-0.0827756063761765,0.113702774873941,-0.443717712202787,0.309334438008624,0.779858463143264,-0.549286636153329,-1.02498691983515,-0.313520255450063,0.519806192559549,-0.0331055734762367,0.38432535441032
