"Species","FLOR_H","FLOR_M","FLOR_EXT","FLOR_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Ara severus",2,15,NA,NA,1.77575371481147,0.888964926535018,3.36306108722467,1.94756962130527,3.14323308527358,-0.186351664779227,0.751753972820824,3.54730699248332,-1.24047428144009,-1.12632331115555,2.11862141062598,0.515061436624519,-0.322763267110317,0.176009299816445
"Ardea alba",1,0,1,NA,2.48004159448746,5.78069088979109,1.36689910887207,3.94214414377738,1.19540534791966,7.22211384319897,0.50451952689636,7.16919288766732,0.282094607398545,0.981117652639886,-4.54707388338402,-0.907252946681386,-1.21934208037756,-0.212358913775587
"Arremonops conirostris",0,11,NA,1,0.0706715397323325,-0.336790886428686,0.00481211187852609,-0.423312719968977,-0.19535510313912,0.267102799728951,-1.05045501457593,-0.62570416573876,1.21655552189303,0.13545151601004,0.0940469781391411,0.0723774554058297,-0.060490025143056,0.136201611792277
"Atticora fasciata",4,29,NA,NA,-0.69672197473938,-0.811277007575926,-0.605778610911681,-0.0799139499594302,-0.262126866907374,-0.817511257270339,1.60406219429727,-1.51672940940577,-2.08739503918582,0.334462550753101,0.0684214686024145,0.103789111242418,-0.196136364023623,-0.0376140850459998
"Attila cinnamomeus",0,7,NA,1,0.129358388289988,-0.0713046043582065,0.145717663291651,-0.230150911838607,0.0641008932175238,-0.0637964041013413,-0.998405657539203,-0.421684163457592,1.05266323818635,-0.0956138185234738,0.303685184592678,-0.0493275146426066,0.113037738582904,0.00990148365108801
"Attila spadiceus",0,25,NA,1,0.135177155900429,-0.093899181555694,0.263138956135921,-0.253044163172577,-0.191539573780934,0.0710143826443331,-0.621047819022914,-0.424474824783245,0.683329869811747,-0.119757340485888,0.0704486048226575,0.182567963334136,-0.0177622465700559,0.100527324632874
"Automolus infuscatus",5,0,1,NA,0.00474605024386902,0.00212777153362837,-0.323967508085432,-0.178641096337175,-0.082796987072635,-0.0760519301691299,-0.32176401606172,-0.639286608534192,0.264053779235257,0.130424471911022,-0.0415931299766173,-0.1816804882193,0.163852580133384,0.0307481722069215
"Automolus subulatus",1,0,1,NA,-0.0958044470112186,0.092506080323579,-0.37093602522314,-0.327447230007978,-0.16292310359454,-0.223118242982593,-0.347788694580085,-0.802639092842508,0.279623487925263,-0.00399717573684917,-0.0690473578103486,-0.254274031083129,0.210346815675652,0.0271216251614149
"Baryphthengus martii",5,1,NA,NA,1.22291485795391,1.43123477927472,1.2964463331655,0.678425000478318,3.2996697889592,0.542852136254194,-0.536467613838229,2.54155509379997,0.366443108292096,-0.394902546772549,1.35002026027305,-1.22266037064039,-0.105308583648028,0.535099990891849
"Berlepschia rikeri",0,1,NA,1,0.0934719776943272,0.0586142145273474,-0.323967508085432,-0.1028072012934,-0.00267087055073017,-0.167968375677544,0.478494848377995,-0.541888419500184,-0.6679566319654,0.143299755680761,-0.133610735796803,-0.119844403276757,0.151804518464398,0.19203753586214
"Brachygalba lugubris",17,0,1,NA,-0.544593921501957,1.34085647048477,-0.300483249516577,-0.499146615012752,-0.531121686659483,-0.897172176710965,0.0165568046770212,-0.994335109957016,-0.257736123612393,-1.00099342747613,-0.541399117001168,-0.662108497209512,0.481511141339195,-0.271062807224443
"Bubulcus ibis",0,2,NA,1,1.82478565553723,2.22204498118679,0.568434317531025,2.01911103172392,0.249154067089542,3.25132339723547,0.361383795045353,3.17583532716742,-0.0415505599947874,0.818107658333583,-2.05385369870638,0.128417384651513,-0.156314046749096,0.105353379202671
"Bucco capensis",2,0,1,NA,0.379088185909532,0.595235422967679,1.20250929889009,-0.237305052880472,-0.397578159122975,-0.388567844897739,-0.289233167913764,0.0153902622200366,0.275708883721926,-1.09039906013795,0.0510859136762742,0.559671320244729,0.123914983450864,0.122124088371223
"Bucco macrodactylus",4,0,1,NA,-0.202702592110012,0.143343879017926,0.615402834668733,-0.547794774097437,-0.412840276555719,-0.688828233558559,-0.438875069394361,-0.803670802958729,0.374146474594765,-0.857318189798227,0.224748919464672,0.234364058955818,0.0408700976152353,-0.0134323193549713
"Buteo nitidus",0,3,NA,1,2.08864777148671,0.357992362394059,1.17902504032123,2.06060504976674,1.76964251632664,2.50373630710037,0.205235723935165,3.2111315044017,-0.0658500857338166,1.24806754234024,0.0180920689533473,0.463795966709583,-0.441625011521524,0.422326143411735
"Butorides striata",2,5,NA,NA,1.37389018732096,2.61745008214282,0.709339868944149,1.01037714482088,-0.269757925623746,1.42525001313497,0.283309759490259,1.99916387195849,-0.176321688780415,-0.517589820451424,-1.66890486075595,0.00489100158921947,0.466461445012685,0.0888099726666585
"Cacicus cela",14,28,NA,NA,0.726249356121955,0.544397624273331,0.497981541824463,0.599729449017797,0.3960519473797,0.365147008271259,0.205235723935165,0.732246083000604,-0.30948664937836,-0.0121015384803519,-0.0696017634970985,0.132326004688459,0.121088148818872,0.104437037636872
"Cacicus haemorrhous",2,0,1,NA,0.710174999495019,0.566992201470819,0.544950058962171,0.837246931607734,0.443746064357025,0.371274771305154,0.0425814831953858,0.849793915484396,-0.156942660698901,0.0121714024046006,-0.00343582905071482,0.130668442553566,0.140034076770964,-0.0861791558482567
