"Species","FUSA_H","FUSA_M","FUSA_EXT","FUSA_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Thraupis episcopus",2,0,1,NA,0.0514908300751205,-0.551439369804819,0.0517806290162344,-0.228720083630234,-0.264034631586467,-0.0883074562369184,-0.10055424865562,0.186173218474559,0.270646986565404,0.134275492262638,-0.138529966243387,0.546647351708117,-0.05828531366015,0.242363658253094
"Thraupis palmarum",1,2,NA,NA,0.133242542141599,-0.506250215409843,-0.0656406638280362,-0.154317016794832,-0.141937692124517,-0.186351664779227,-0.159109775321941,0.271395561938972,0.239796154560019,0.243927796650684,-0.23982119457064,0.41267793713401,0.170390891580383,0.193033759589294
"Thripadectes holostictus",0,4,NA,1,0.165475602768499,0.00212777153362837,-0.276998990947723,-0.270214101673054,0.375066535909678,0.156803065118853,-0.7056280242076,0.867417187577784,0.640101461362101,-0.0262564272098144,-0.0785487729298846,-0.566519706762416,0.234241261820797,0.249905952418192
"Tiaris olivaceus",0,3,NA,1,-1.0177068922099,-0.839520229072786,-0.488357318067411,-0.763849833561777,-0.695189449061479,-0.41920666006721,-0.354294864209676,-1.60804015800977,0.597948617913829,-0.282000716621521,-0.156168329016729,0.183840757801591,-0.31929059139207,-0.118641359768194
"Todirostrum cinereum",2,0,1,NA,-1.24398152500385,-0.517547504008587,-0.323967508085432,-0.869731120981387,-0.840179564672544,-0.284395873321536,-0.608035479763732,-1.58287154524373,0.678433592597152,-0.872297657157517,0.0546446091355626,0.0923924803663114,-0.490707405774198,-0.258377225935349
"Troglodytes aedon",4,16,NA,NA,-0.829824982494967,-0.455412416715496,-0.746684162324806,-0.742387410436181,-0.700912743098757,-0.223118242982593,-0.744665041985147,-1.29976436206258,0.859020080297297,-0.504216092158039,0.256684716945155,-0.113406396714004,0.0557314114741959,-0.135471975871597
"Troglodytes solstitialis",6,1,NA,NA,-0.795941893016336,-0.43846648381738,-0.723199903755952,-0.78817391310412,-0.754330154113361,-0.302779162423219,-0.712134193837191,-1.37531152188346,0.798816507372742,-0.576563233989689,0.215381711883561,-0.0527177240427314,0.117734997495211,-0.0607425565830746
"Trogon personatus",1,0,1,NA,0.500325271457332,-0.285953087734339,0.544950058962171,0.320717948385041,1.52544863740274,-0.578528498948462,0.855852686894283,1.83645023070019,-1.12653995882279,1.1839412762857,-1.72621484217285,-0.493640511413938,-0.031976579219189,0.390132622883535
"Turdus fuscater",1,52,NA,NA,1.11480699880964,0.357992362394059,0.169201921860505,0.687009969728557,1.24309946489698,1.21690606998257,-0.347788694580085,3.53358592226633,0.444566993594062,0.980045494110024,0.472986611577355,-0.652720007377724,-0.0373748352147742,0.173885704254504
"Turdus ignobilis",5,2,NA,NA,0.505076647244873,-0.133439691651297,-0.0186721466903282,0.101801232503955,0.188105597358567,0.616385292660925,-0.217665301988261,1.49750856904696,0.465349649106421,0.429729095560701,0.460885760582015,0.0903481805111111,-0.0585664757973848,0.266206055072577
"Tyrannus melancholicus",1,0,1,NA,0.101595349081813,-0.0261154499632312,0.82676116178842,0.078907981169985,0.268231713880472,-0.308906925457113,-0.0419987219892996,1.20708204041649,-0.419496435217739,-0.245395799483406,-0.841429757152656,0.396620730181939,-0.14838361210906,-0.0237384317925454
"Uranomitra franciae",0,1,NA,1,-1.41857863247609,0.0529655702279754,-0.840621196600222,-0.713770846268718,-0.838271799993451,-1.09938835682948,2.37829638021862,-2.42555020402249,-2.29937598580094,-0.0498550281139053,0.376817145998548,-0.196713876800061,-0.248383294446823,0.146096856597087
"Uromyias agilis",1,2,NA,NA,-0.887412185132182,-0.732195987384719,-0.605778610911681,-0.656537717933794,-0.212524985250957,-0.33341797759269,-0.881294604206562,-1.07451097119029,0.973300419665373,-0.167873929127131,-0.3961732828996,-0.344971242010647,-0.112682075137448,-0.247610463746021
"Vanellus chilensis",0,3,NA,1,1.73966488286086,0.62912728876391,0.0517806290162344,1.75583864138327,0.447561593715211,3.1165126104898,0.432951660970857,5.2403095143856,0.500644448197054,1.89498520264059,3.32789677935245,0.429395451512507,-0.594771209274677,-0.294350311998436
"Vireo leucophrys",7,1,NA,NA,-0.738537104061034,-0.562736658403562,-0.558810093773973,-0.549225602305811,-0.536844980696762,-0.37631231882995,-0.354294864209676,-1.09699203262338,0.444441817351481,-0.183182042531265,-0.0392685928685661,0.0495724682889737,0.0098352615052458,-0.159174264018172
"Volatinia jacarina",1,0,1,NA,-0.902522014006045,-0.766087853180951,-0.441388800929702,-0.793897225937613,-0.668480743554177,-0.425334423101105,-0.666591006430053,-1.45984194357394,0.806292951992991,-0.458559287947741,-0.235278240808,0.160421275156818,-0.170638642685679,-0.087004096267409
"Xenops rutilans",4,3,NA,NA,-0.809313326330733,-0.602277168499166,-0.77016842089366,-0.536348148430453,-0.550199333450413,-0.578528498948462,-0.0550110612484819,-1.40696274416785,0.154606876635972,0.0188525931790219,-0.0752671586918061,-0.0154187819397544,0.151897851107458,-0.173991808739296
"Xiphocolaptes promeropirhynchus",8,0,1,NA,0.789771314207912,1.50466715516656,0.497981541824463,0.45807745638886,0.853915470362013,0.518341084118617,-0.582010801245367,3.20952467826166,-0.368302707931935,-0.676625380653426,0.304915176880914,-0.814022401675815,0.557324541127048,-0.0663619043450597
"Xiphorhynchus triangularis",6,0,1,NA,0.262865680971418,0.521803047075844,-0.206546215241161,0.157603532630506,0.38269759462605,-0.0883074562369184,-0.120072757544394,1.27284516806382,-0.353865248211759,0.00519877897135085,0.0352760331601809,-0.502245795018008,0.60885611085379,-0.0731977764198213
"Zenaida auriculata",0,11,NA,1,0.917971977006791,-0.280304443434967,-0.582294352342827,0.470954910264217,0.287309360671401,-0.167968375677544,0.543556544673907,1.19166592881587,-0.438799034234023,1.36141226142131,0.0741823058280469,0.209303887256372,0.984619531230296,0.270241606308876
"Zimmerius chrysops",10,11,NA,NA,-0.865299398887922,-0.833871584773414,-0.558810093773973,-0.722355815518957,-0.613155567860481,-0.413078897033316,-0.731652702725964,-1.42352890466555,0.897183793374047,-0.28653051506964,-0.234576522068977,0.114372394513314,-0.0801725461511411,-0.156562749043884
"Zonotrichia capensis",9,165,NA,NA,-0.360032171861706,-0.58533123560105,-0.206546215241161,-0.563533884389542,-0.351791806824744,0.00360898927149601,-0.490924426431091,-0.386878148736143,0.747253769385263,-0.179695374978378,-0.00718010811925163,0.165008275574284,-0.249140942589279,0.197270507835446
